18949,7
17951,9
26927,8
18913,9
16954,6
17961,6
15957,3
16915,3
16954,6
16954,6
15957,9
15920,9
16955,2
16955,8
15922,6
15956,8
17951,3
18949,7
17965,6
16954,6
14960,6
15986,9
14961,2
14960,1
15957,4
14958,9
14959,5
14960,1
15957,9
15957,9
15997,8
14961,2
16896
16955,1
15955,6
14960,1
14960,1
16954,6
15957,4
14962,4
14960,7
15957,9
15959,1
15957,4
15957,4
16955,8
15958
15959,1
15957,3
14960,1
