207966,1
208000,8
208000,2
208000,8
212000
208000,1
208000,8
212000,6
208000,7
208000,2
207999,7
207997,3
207996,2
208000,2
207990,5
212000
212001,2
203991,7
208001,9
207990
208011,5
208001,4
208000,2
212000,6
207997,9
208000,1
208000,2
208001,9
208000,2
211997,2
208000,2
208000,2
207998,5
207996,8
208001,3
209877,5
203079,3
203077
203078,7
239987,1
223999,6
208926,9
217411,9
218666,9
216384,4
219432,6
211957,4
216978,4
218257,3
215431
